team_one_win,duration,type,team_one_barons,team_two_barons,team_one_dragons,team_two_dragons,team_one_rift_heralds,team_two_rift_heralds,team_one_first_baron,team_one_first_blood,team_one_first_dragon,team_one_first_inhibitor,team_one_first_rift_herald,team_one_first_tower,team_one_assists,team_two_assists,team_one_level,team_two_level,team_one_kills,team_two_kills,team_one_obj_damage,team_two_obj_damage,team_one_deaths,team_two_deaths,team_one_gold,team_two_gold,team_one_double_kills,team_two_double_kills,team_one_damage,team_two_damage,team_one_enemy_monsters_killed,team_two_enemy_monsters_killed,team_one_cc_time,team_two_cc_time,team_one_healing,team_two_healing,team_one_champ_damage,team_two_champ_damage,team_one_cs,team_two_cs,team_one_vision_score,team_two_vision_score,team_one_top_avg_cs_diff,team_one_jungle_avg_cs_diff,team_one_mid_avg_cs_diff,team_one_bot_avg_cs_diff,team_one_top_avg_dmg_taken_diff,team_one_jungle_avg_dmg_taken_diff,team_one_mid_avg_dmg_taken_diff,team_one_bot_avg_dmg_taken_diff,team_one_top_avg_xp_diff,team_one_jungle_avg_xp_diff,team_one_mid_avg_xp_diff,team_one_bot_avg_xp_diff,team_one_top_champ,team_one_jungle_champ,team_one_mid_champ,team_one_bot_champ,team_one_top_champ_diff,team_one_jungle_champ_diff,team_one_mid_champ_diff,team_one_bot_champ_diff,team_one_top_champ_type,team_one_jungle_champ_type,team_one_mid_champ_type,team_one_bot_champ_type,team_two_top_champ,team_two_jungle_champ,team_two_mid_champ,team_two_bot_champ,team_two_top_champ_diff,team_two_jungle_champ_diff,team_two_mid_champ_diff,team_two_bot_champ_diff,team_two_top_champ_type,team_two_jungle_champ_type,team_two_mid_champ_type,team_two_bot_champ_type
1,2072,CLASSIC,0,1,2,3,0,1,0,0,0,1,0,1,59,39,84,82,49,49,48166,66537,49,49,70355,70999,7,1,715199,775684,25,4,121,143,30044,30243,120484,133367,659,681,120,126,0,0,0,-1.333333333,0,0,0,-158.2666667,0,0,0,43.6,,Sion,Yone,Ezreal,0,5,8,7,,Tank,Assassin,Marksman,,Lillia,Talon,Draven,0,8,7,8,,Fighter,Assassin,Marksman
1,2595,CLASSIC,1,1,2,4,1,1,0,0,0,0,1,0,70,36,88,87,31,28,71459,87478,28,31,76194,72786,5,1,1011608,1033987,19,27,166,153,63317,48262,139952,108956,879,780,176,207,0,0,0.425,-1.65,0,0,119.25,-288.3,0,0,-22.175,-12.9,,Kindred,Anivia,Jhin,0,4,10,6,,Marksman,Mage,Marksman,Chogath,Hecarim,Yone,Blitzcrank,5,6,8,4,Tank,Fighter,Assassin,Tank
1,2193,CLASSIC,1,0,3,2,1,0,1,1,1,1,1,1,41,43,82,78,29,26,93804,27770,26,29,67801,58768,3,3,866935,662397,33,17,104,154,52932,25897,101719,105913,744,724,188,169,-0.7,-0.675,0,0,-71.825,467.625,0,0,-21.1,21.425,0,0,Urgot,Hecarim,Akali,,8,6,7,0,Fighter,Fighter,Assassin,,Garen,LeeSin,Orianna,Caitlyn,5,6,7,6,Fighter,Fighter,Mage,Marksman
0,1768,CLASSIC,0,1,0,3,1,0,0,0,0,0,1,0,29,30,68,76,21,36,18232,66835,36,22,47937,59064,0,5,488325,640009,0,30,38,116,34882,28478,68811,85098,478,550,125,88,0,0.25,0,-2.7,0,-130.2,0,59,0,-66.75,0,63.5,Talon,Lillia,,Sona,7,8,0,4,Assassin,Fighter,,Support,Sett,Amumu,Pantheon,Nautilus,2,3,4,6,Fighter,Tank,Fighter,Tank
0,2438,CLASSIC,0,1,0,5,0,1,0,1,0,0,0,0,59,59,89,89,40,45,30780,105145,46,40,79423,82308,5,7,1076335,1054782,13,29,122,219,52778,46195,147187,153062,878,785,163,247,0.4,2.1,0,0,-219.1,374.5,0,0,-12.125,-28.4,0,0,Kayle,Lillia,Samira,,7,8,6,0,Fighter,Fighter,Marksman,,LeeSin,Fiddlesticks,Neeko,Lucian,6,9,5,6,Fighter,Mage,Mage,Marksman
1,2018,CLASSIC,1,0,2,3,1,1,1,1,0,1,0,0,62,31,80,73,42,25,79121,35725,25,42,65353,53212,5,3,651570,547329,33,6,99,70,32210,33383,121808,80267,533,544,150,147,0,0,0.166666667,-1.233333333,0,0,-197.8333333,-629.5333333,0,0,13.26666667,-62.76666667,,Viego,Talon,Varus,0,5,7,2,,Assassin,Assassin,Marksman,Akali,MasterYi,Kassadin,Bard,7,4,8,9,Assassin,Assassin,Assassin,Support
1,1333,CLASSIC,0,0,3,0,1,1,0,0,1,0,0,0,46,20,64,55,31,17,47556,23940,17,31,44143,39110,5,2,410609,340405,24,1,101,78,20161,13828,55888,41016,448,459,55,79,0.15,0.35,-0.55,-0.9,84.1,-45.45,-265,-13.2,76.3,222.45,94.5,-34.35,Chogath,Lillia,Qiyana,Jhin,5,8,8,6,Tank,Fighter,Assassin,Marksman,Riven,Ekko,Yasuo,Thresh,8,8,10,7,Fighter,Assassin,Fighter,Support
0,2492,CLASSIC,0,1,4,1,1,1,0,1,1,0,0,1,59,71,79,83,35,36,58769,71859,36,35,71197,74782,5,1,998101,820426,22,25,177,160,42664,35287,130153,107221,701,717,195,213,-1.875,1.025,-0.125,1.2,-164.2,-294.4,196.55,-288.5,-142.25,-35.075,-21.9,32.625,Yasuo,Kindred,Veigar,Draven,10,4,7,8,Fighter,Marksman,Mage,Marksman,Urgot,JarvanIV,Heimerdinger,Jinx,8,5,8,6,Fighter,Tank,Mage,Marksman
0,1419,CLASSIC,0,0,2,2,1,1,0,0,1,0,1,0,13,45,58,64,17,31,29401,54603,31,17,39320,47749,1,5,378410,474157,8,29,87,62,21934,38219,57632,65868,469,480,91,91,-2.9,-0.2,2,-0.45,-66.65,103.95,-126.55,30.9,-113.5,-65,82.85,-127.05,Chogath,Hecarim,Rumble,Kaisa,5,6,10,6,Tank,Fighter,Fighter,Marksman,Aatrox,Olaf,Akali,Nami,4,3,7,5,Fighter,Fighter,Assassin,Support
1,1667,CLASSIC,0,0,4,0,2,0,0,1,1,0,1,1,45,34,67,63,31,20,47815,29554,20,31,51108,45339,4,2,468024,470677,13,0,129,91,30020,26316,67860,61535,480,547,163,118,-1.7,-0.3,0,0,80.3,-50.4,0,0,-27.6,40.3,0,0,Maokai,Nunu,Yone,Leona,3,4,8,4,Tank,Tank,Assassin,Tank,Ryze,Taliyah,Tristana,Rell,7,5,4,0,Mage,Mage,Marksman,Tank
1,1976,CLASSIC,1,0,4,1,1,0,1,1,0,1,1,1,61,44,81,71,50,32,73726,37507,32,50,67156,54216,7,3,725954,549226,26,4,212,261,51298,37796,164039,107298,528,520,145,153,0,0,-0.033333333,-0.366666667,0,0,-298.8,16.43333333,0,0,129.4333333,156.9,,Sett,Leblanc,Lux,0,2,9,5,,Fighter,Assassin,Mage,Chogath,Sion,Swain,Thresh,5,5,8,7,Tank,Tank,Mage,Support
1,1339,CLASSIC,0,0,1,1,0,1,0,1,1,0,0,1,37,13,63,61,24,16,22066,28253,17,24,43511,39397,4,2,441016,419342,16,8,70,99,26008,15982,52425,47026,538,507,72,80,1.75,-0.05,0,0,103.75,288.75,0,0,74.05,-109,0,0,Gangplank,Hecarim,Galio,Vayne,9,6,5,8,Fighter,Fighter,Tank,Marksman,Ryze,Sion,Irelia,Nautilus,7,5,5,6,Mage,Tank,Fighter,Tank
1,1936,CLASSIC,1,0,3,2,0,1,1,0,0,1,0,1,89,34,79,73,45,30,67322,19464,30,45,64301,55289,6,3,586615,503079,21,18,123,120,38517,37382,121468,93127,523,559,142,100,0.7,-0.2,0.066666667,-1.666666667,357.2333333,-423.1666667,-27,-455.8333333,67.7,-6.1,54.83333333,52.73333333,Renekton,Elise,Talon,Lulu,3,9,7,5,Fighter,Mage,Assassin,Support,Ezreal,Warwick,Urgot,Kaisa,7,3,8,6,Marksman,Fighter,Fighter,Marksman
0,1518,CLASSIC,0,0,1,3,0,2,0,0,1,0,0,0,5,17,63,67,7,19,17520,57515,19,7,37804,47303,0,1,450305,525916,1,13,61,118,25496,32813,43393,54062,569,583,91,104,0.55,1.05,0,0,163.6,-182.8,0,0,-81.05,22.6,0,0,Vayne,Volibear,Shaco,Sivir,8,3,9,4,Marksman,Fighter,Assassin,Marksman,Chogath,Hecarim,Irelia,Senna,5,6,5,7,Tank,Fighter,Fighter,Marksman
1,1218,CLASSIC,0,0,3,0,0,2,0,1,1,0,0,1,40,8,58,55,25,10,28460,25061,10,25,40577,30485,5,1,312228,327225,8,4,83,35,16646,15614,48689,35423,416,403,96,63,0.75,-0.2,0.5,-0.45,78.05,-231.75,-362.65,-207.6,15.9,-15.65,26.2,142.8,Gnar,Elise,TwistedFate,MissFortune,8,9,9,1,Fighter,Mage,Mage,Marksman,Urgot,Viego,Katarina,Rell,8,5,8,0,Fighter,Assassin,Assassin,Tank
1,1537,CLASSIC,0,0,3,1,1,1,0,1,0,1,0,1,42,9,68,59,26,13,56512,24446,13,26,49683,37481,3,1,495551,408098,14,0,103,89,29632,26709,91421,48128,551,482,92,89,-1.6,0.55,1.4,1.05,-161.65,-367.9,-132.65,-231.4,-105.15,-68.65,60,134.15,Urgot,Graves,Annie,Yuumi,8,3,6,2,Fighter,Marksman,Mage,Support,Irelia,Hecarim,Galio,KogMaw,5,6,5,6,Fighter,Fighter,Tank,Marksman
1,1829,CLASSIC,0,0,4,0,0,0,0,1,1,1,0,1,62,19,73,64,35,24,37596,19878,24,35,56134,48396,9,2,520864,495346,21,4,133,88,56488,29457,97869,79048,547,553,123,107,0,-0.366666667,0,1.233333333,0,320.0666667,0,-210.5,0,121.4333333,0,242.3,Kayle,Zac,Talon,Rell,7,8,7,0,Fighter,Tank,Assassin,Tank,Riven,Twitch,,Tristana,8,6,0,4,Fighter,Marksman,,Marksman
0,1629,CLASSIC,0,1,0,3,0,1,0,0,0,0,0,0,9,51,64,74,13,43,11188,65540,43,13,42531,55675,0,5,458991,530018,1,15,88,95,17384,36754,56523,86151,532,469,92,122,0.95,0.55,-0.95,0.7,-314.85,169.5,-41.75,187.75,-98.55,56.85,-149.3,-125.3,TwistedFate,MonkeyKing,Yasuo,Seraphine,9,3,10,0,Mage,Fighter,Fighter,Mage,Renekton,Kayn,Heimerdinger,Ezreal,3,8,8,7,Fighter,Fighter,Mage,Marksman
0,2163,CLASSIC,0,2,3,3,2,0,0,1,0,1,1,1,40,82,74,86,26,41,37594,98451,41,26,62522,72815,2,4,735948,786541,9,9,185,203,37146,69142,110041,122514,715,661,156,158,2,0,0,0.225,-364.9,0,0,297.65,-130,0,0,-232.625,Irelia,Ekko,TwistedFate,Jhin,5,8,9,6,Fighter,Assassin,Mage,Marksman,Chogath,Rengar,,Veigar,5,8,0,7,Tank,Assassin,,Mage
0,1804,CLASSIC,0,1,0,4,0,0,0,0,0,0,0,1,27,37,67,75,19,30,16370,61381,30,19,50559,56395,4,6,511402,583107,0,7,148,89,34658,38823,67565,91111,535,585,131,158,-0.566666667,1.4,-2.966666667,0.466666667,122.8333333,106.5333333,-33.6,433.9333333,-70.66666667,-6.933333333,-195.7666667,-147.5666667,Nocturne,Olaf,Pyke,Seraphine,4,3,7,0,Assassin,Fighter,Support,Mage,Urgot,Rengar,Akali,Neeko,8,8,7,5,Fighter,Assassin,Assassin,Mage
1,2119,CLASSIC,1,0,4,0,1,0,1,0,1,1,1,1,101,27,84,74,46,23,67784,22993,23,46,71293,56228,5,0,837295,659294,8,0,202,305,91277,32679,134945,145748,650,666,163,129,0.175,0.475,2.25,-2.1,450.5,685.625,-196.625,-134.55,96.65,179.675,227.25,258.975,Kled,Nunu,Katarina,Jhin,7,4,8,6,Fighter,Tank,Assassin,Marksman,Chogath,Shaco,Viego,Nautilus,5,9,5,6,Tank,Assassin,Assassin,Tank
0,1366,CLASSIC,0,0,1,2,0,1,0,1,1,0,0,0,36,29,60,62,27,32,14182,31146,32,28,42115,45132,6,5,319064,415921,8,31,130,139,23809,20035,57594,76175,412,448,68,76,0,0,0.5,-0.35,0,0,-152.65,61.65,0,0,13,142.9,Chogath,Hecarim,Veigar,Rell,5,6,7,0,Tank,Fighter,Mage,Tank,,Viego,TwistedFate,Ashe,0,5,9,4,,Assassin,Mage,Marksman
1,1707,CLASSIC,1,0,2,2,1,0,1,0,1,0,1,0,59,20,73,65,38,19,74135,29603,19,38,59521,46404,6,2,598792,500215,8,9,70,72,42412,24054,83002,73737,555,546,102,124,-1.4,0.65,2.05,-0.95,98.5,307.1,38.7,1.9,-103.3,217.5,91.8,83.2,Kled,Hecarim,Ziggs,Samira,7,6,4,6,Fighter,Fighter,Mage,Marksman,Mordekaiser,Poppy,Xerath,Pantheon,4,6,8,4,Fighter,Tank,Mage,Fighter
1,2649,CLASSIC,1,1,2,5,1,0,1,0,0,1,1,1,53,30,88,87,37,25,71685,83502,25,37,83297,78103,6,0,1123415,1240362,16,5,151,120,110262,56928,113201,170052,828,984,214,243,-2.9,-0.2,0.85,-1.5,-122.675,540.8,643.425,240.725,-177.2,49.3,43.05,33.6,Kayle,Chogath,Aatrox,Soraka,7,5,4,3,Fighter,Tank,Fighter,Support,Yorick,Graves,Veigar,Velkoz,6,3,7,8,Fighter,Marksman,Mage,Mage
0,2089,CLASSIC,0,1,3,2,0,1,0,0,0,0,0,1,36,29,75,79,26,34,42940,56677,34,26,59179,64373,5,4,715853,698899,8,15,185,89,58602,57275,86752,107430,687,585,175,136,1.466666667,-0.2,1.233333333,-0.3,382.1333333,224.2666667,-48.4,227.3,-19.13333333,-133.0333333,-80.4,36,Chogath,Warwick,Irelia,Kayn,5,3,5,8,Tank,Fighter,Fighter,Fighter,Gragas,Khazix,MonkeyKing,Twitch,5,6,3,6,Fighter,Assassin,Fighter,Marksman
0,1951,CLASSIC,0,1,1,4,0,1,0,0,0,0,0,1,43,64,67,78,31,50,30395,71407,50,31,54987,67203,2,4,490269,697852,10,24,149,217,18348,41111,104034,102921,508,642,161,147,0,0,-3.366666667,-0.166666667,0,0,-245.0666667,-108.7333333,0,0,-217.3666667,-46.43333333,,Rumble,Qiyana,Shen,0,10,8,4,,Fighter,Assassin,Tank,Chogath,Lillia,Irelia,Lucian,5,8,5,6,Tank,Fighter,Fighter,Marksman
0,1892,CLASSIC,0,1,0,5,0,1,0,1,0,0,0,0,28,53,71,79,20,32,19694,81503,32,20,50782,63472,2,3,591766,681819,4,24,97,179,29497,59043,90381,90143,624,636,131,170,0.466666667,-0.333333333,-1.7,1.133333333,-736.5666667,61.16666667,-70.56666667,-4.366666667,-79.76666667,-144.5,-13.56666667,-16.43333333,Kayle,DrMundo,Lissandra,Teemo,7,5,6,6,Fighter,Fighter,Mage,Marksman,Chogath,Viego,Zed,Cassiopeia,5,5,7,10,Tank,Assassin,Assassin,Mage
1,2433,CLASSIC,2,1,4,2,2,0,1,0,1,0,1,1,105,42,90,86,61,38,96136,79179,38,61,83763,77949,7,3,924612,1063846,28,53,175,99,77830,33346,143847,165039,711,787,162,192,0,0,1.2,1,0,0,150.925,110.35,0,0,105.5,148.475,Kennen,DrMundo,TwistedFate,Jhin,4,5,9,6,Mage,Fighter,Mage,Marksman,,Tryndamere,Brand,Rakan,0,5,4,5,,Fighter,Mage,Support
0,2345,CLASSIC,1,1,1,4,1,1,0,1,0,0,1,1,40,55,83,85,20,32,53437,88562,32,20,64367,71206,2,7,837477,944511,4,29,188,128,50432,98965,123152,118430,807,714,185,156,1.225,0.85,-1.675,3.7,169.6,-134.65,-407.125,295.025,-55.725,-1.525,-134.175,60.975,Fiora,Gragas,Qiyana,Thresh,3,5,8,7,Fighter,Fighter,Assassin,Support,Kayle,Zac,Yasuo,Zilean,7,8,10,6,Fighter,Tank,Fighter,Support
0,2163,CLASSIC,0,2,1,4,1,0,0,1,0,0,1,1,39,79,78,85,29,45,46102,84275,45,29,64861,75849,4,8,1019761,804716,8,9,188,175,24988,57047,103573,109614,636,728,101,167,1.2,-1.375,-0.475,-1.125,-35.475,-813,-7.5,17.3,-71.65,-134.85,-106.675,-114.425,Ziggs,Ivern,Yone,Yasuo,4,7,8,10,Mage,Support,Assassin,Fighter,Senna,Warwick,Heimerdinger,Nautilus,7,3,8,6,Marksman,Fighter,Mage,Tank
0,1249,CLASSIC,0,0,1,2,0,2,0,0,1,0,0,0,8,28,52,57,9,22,24445,44001,22,9,30836,37464,0,2,294524,350752,4,24,80,108,22463,20264,39155,56442,398,384,84,80,0.35,0.45,-0.35,0.5,41.15,271.7,589.2,17.2,-20.4,-82.3,-83.5,-32,Camille,Hecarim,Irelia,Ashe,4,6,5,4,Fighter,Fighter,Fighter,Marksman,Chogath,Viego,Ziggs,Shaco,5,5,4,9,Tank,Assassin,Mage,Assassin
0,1781,CLASSIC,1,0,0,4,0,0,1,1,0,0,0,0,37,48,71,71,21,28,29859,42938,28,21,51318,51934,2,1,506187,526936,3,11,238,146,47125,45607,82018,88976,509,511,93,117,0,0,0.3,-1.8,0,0,-88.35,278.4,0,0,-23.05,-75.1,,Karma,Talon,TahmKench,0,5,7,5,,Mage,Assassin,Support,Malphite,Kayn,Riven,Thresh,2,8,8,7,Tank,Fighter,Fighter,Support
0,2013,CLASSIC,0,1,2,3,0,2,0,1,1,0,0,0,35,56,77,82,29,40,33839,89438,41,29,59542,67606,2,2,692448,774550,34,20,120,112,41599,81875,131620,118673,644,614,94,113,-2.066666667,3.033333333,-0.4,0.133333333,9.433333333,34.16666667,-288.0666667,-628.2,-71.56666667,144.5666667,6.266666667,-51.83333333,Mordekaiser,Shaco,Kassadin,Pyke,4,9,8,7,Fighter,Assassin,Assassin,Support,Gangplank,Evelynn,Sylas,TahmKench,9,10,5,5,Fighter,Assassin,Mage,Support
1,1369,CLASSIC,0,0,3,0,2,0,0,1,1,1,1,1,36,32,59,57,26,20,47693,23066,20,26,44208,40194,2,2,366099,345374,22,8,55,103,21164,24813,68818,54303,389,419,96,86,-1.55,-1.825,-0.65,4.45,-169.2,-91.95,4.1,-25.3,-51.9,-16.05,-9.05,45.7,Mordekaiser,Leblanc,Qiyana,Kaisa,4,9,8,6,Fighter,Assassin,Assassin,Marksman,TahmKench,Graves,Ryze,Senna,5,3,7,7,Support,Marksman,Mage,Marksman
1,2101,CLASSIC,1,0,3,2,1,0,1,0,0,1,1,1,36,45,80,77,29,28,77651,27808,28,29,65867,60161,3,4,819530,719950,34,8,82,178,30037,42875,96545,98885,785,727,157,184,0,-0.925,0,0.3,0,304.875,0,233.425,0,-33.65,0,178.075,Jax,LeeSin,Talon,Sett,5,6,7,2,Fighter,Fighter,Assassin,Fighter,,Nidalee,Urgot,Jhin,0,8,8,6,,Assassin,Fighter,Marksman
1,1761,CLASSIC,0,2,5,0,1,1,0,0,1,1,0,0,69,41,75,74,38,28,61055,63588,28,39,58960,56841,3,3,618794,570162,12,16,105,106,47949,34875,103324,86506,580,587,148,115,0,0,-0.4,1.1,0,0,-386.4,79.3,0,0,-87.45,195.4,Urgot,Lillia,Lucian,Tristana,8,8,6,4,Fighter,Fighter,Marksman,Marksman,,MasterYi,Kassadin,Draven,0,4,8,8,,Assassin,Assassin,Marksman
1,1381,CLASSIC,0,1,3,0,2,0,0,1,1,1,1,1,25,19,63,63,25,12,83823,18439,12,26,46115,38799,4,1,470179,405883,11,0,94,156,25728,24753,66053,47960,501,503,113,70,0,0,-1.3,2.5,0,0,-222.25,-257.25,0,0,-73.95,141.6,,TahmKench,Ziggs,Vayne,0,5,4,8,,Support,Mage,Marksman,Chogath,Viego,Morgana,Ashe,5,5,1,4,Tank,Assassin,Mage,Marksman
0,1755,CLASSIC,0,2,1,4,2,0,0,0,1,0,1,1,25,55,63,76,17,32,39710,76017,32,17,45764,58047,3,2,431297,618369,14,21,114,124,21219,22184,52053,71897,497,583,145,164,-1.15,0.3,2.22E-16,-2.9,110.35,105.7,189,68.4,-86.35,-51.5,29.1,-281,Sett,Shaco,Sylas,Kaisa,2,9,5,6,Fighter,Assassin,Mage,Marksman,Urgot,Graves,Veigar,KogMaw,8,3,7,6,Fighter,Marksman,Mage,Marksman
1,1641,CLASSIC,1,0,1,3,1,1,1,0,0,1,0,0,58,19,70,59,32,13,50395,47188,13,32,52750,42137,3,0,507960,459492,16,15,76,95,28921,33498,70088,65476,471,454,100,126,0.95,-1.55,0.45,0.5,369.15,-234.7,72,-175.35,83.35,-14.8,-50.8,2.85,TahmKench,Graves,Viktor,Twitch,5,3,9,6,Support,Marksman,Mage,Marksman,Yasuo,Kindred,Zoe,Senna,10,4,5,7,Fighter,Marksman,Mage,Marksman
1,1784,CLASSIC,1,0,4,0,1,0,1,0,1,1,1,1,31,17,74,66,22,11,72179,13970,11,22,55104,43621,2,1,628576,472178,47,0,93,63,47421,11727,57233,51471,646,624,154,125,2,0.2,-0.15,-2.15,18.95,274.15,104.9,60.5,173.55,36.2,-2.3,-108.6,Fiora,Udyr,Zed,Swain,3,7,7,8,Fighter,Fighter,Assassin,Mage,Urgot,Graves,Viktor,Thresh,8,3,9,7,Fighter,Marksman,Mage,Support
1,2580,CLASSIC,0,1,4,3,0,1,0,0,1,1,0,0,68,46,88,87,29,26,75900,80468,27,29,77595,76561,5,1,1084821,1215816,8,17,172,176,45278,46478,137671,103946,899,984,175,274,1,0.325,0,0,-14.025,-100.4,0,0,-3.75,10.825,0,0,Urgot,Graves,Viktor,Nami,8,3,9,5,Fighter,Marksman,Mage,Support,Sion,Poppy,Ryze,Leona,5,6,7,4,Tank,Tank,Mage,Tank
0,1891,CLASSIC,0,0,1,3,0,1,0,0,0,0,0,0,57,56,75,78,33,46,11376,58687,47,33,58352,66030,3,7,633976,664447,0,29,119,155,39244,48422,96653,121711,617,586,127,117,0.5,0.666666667,-0.9,1.366666667,411.7,-48.26666667,290.5666667,-471.0666667,-67.63333333,81.3,-22.23333333,39.23333333,Renekton,Viego,Seraphine,Aphelios,3,5,0,10,Fighter,Assassin,Mage,Marksman,Riven,Warwick,Malzahar,Swain,8,3,6,8,Fighter,Fighter,Mage,Mage
1,1931,CLASSIC,1,0,3,2,1,0,1,1,1,1,1,0,25,24,76,68,25,16,66631,32009,16,25,57465,50038,2,1,697291,571976,13,4,71,92,30856,28682,72899,61946,612,650,141,137,1.066666667,-0.3,-0.566666667,-1.333333333,-18.23333333,-95.53333333,-66.86666667,-116.7333333,140.5666667,190.1,23.5,-45.36666667,Urgot,Graves,Talon,Tristana,8,3,7,4,Fighter,Marksman,Assassin,Marksman,Fiora,Ekko,Qiyana,Jhin,3,8,8,6,Fighter,Assassin,Assassin,Marksman
1,2339,CLASSIC,3,0,4,2,0,2,1,1,1,1,0,1,73,57,88,82,45,28,112448,58571,28,45,77104,66517,4,4,913490,874155,12,5,229,210,65444,36164,136079,116978,654,677,211,173,0,0.3,0,-0.25,0,223.1,0,199.325,0,-44.25,0,-63.325,Pantheon,Udyr,Veigar,Shaco,4,7,7,9,Fighter,Fighter,Mage,Assassin,,Lillia,Chogath,Lux,0,8,5,5,,Fighter,Tank,Mage
1,1348,CLASSIC,0,0,3,0,1,1,0,1,1,0,1,1,20,10,62,58,18,7,43602,20501,7,18,42953,34148,0,0,498664,386907,21,0,69,55,17621,22818,48314,27289,566,466,97,49,0,-0.2,0,0,0,-10.4,0,0,0,1,0,0,,Lillia,Urgot,Leona,0,8,8,4,,Fighter,Fighter,Tank,Chogath,Ekko,Yone,Zilean,5,8,8,6,Tank,Assassin,Assassin,Support
1,2942,CLASSIC,0,3,7,1,2,0,0,1,1,1,1,0,77,68,89,89,43,33,137760,81176,33,43,94735,89417,4,4,1326093,1302831,43,0,151,182,61240,97302,206355,143658,944,1034,310,299,-0.366666667,1.166666667,0.075,-2.375,-87.19166667,-247.475,-462.3666667,-248.1833333,49.75833333,129.9,-1.766666667,-126.3833333,Urgot,Graves,Heimerdinger,Morgana,8,3,8,1,Fighter,Marksman,Mage,Mage,Irelia,Rammus,Anivia,Soraka,5,5,10,3,Fighter,Tank,Mage,Support
0,2713,CLASSIC,1,2,3,4,0,2,0,0,1,0,0,0,72,54,90,89,40,42,70381,125634,42,41,87520,87340,3,6,1217787,1207448,12,71,156,160,44327,57980,130774,138307,1023,872,217,213,3.391666667,1.008333333,0.3,-2.091666667,215.7833333,-281.875,47.73333333,-298.35,101.925,68.80833333,81.23333333,-69.34166667,Urgot,Graves,Diana,Nami,8,3,4,5,Fighter,Marksman,Fighter,Support,Teemo,LeeSin,Yasuo,Kaisa,6,6,10,6,Marksman,Fighter,Fighter,Marksman
1,1783,CLASSIC,0,0,4,0,1,1,0,1,1,1,0,1,53,35,74,66,35,22,73227,20053,22,35,61848,49716,4,1,705737,512988,1,0,145,118,26632,21225,82869,66742,646,548,128,132,1.1,-0.85,1.3,2,493.05,-380.85,-89.15,-222.05,-39,21.85,101,30.9,Chogath,Graves,Viktor,Lucian,5,3,9,6,Tank,Marksman,Mage,Marksman,Teemo,Riven,Zed,Vayne,6,8,7,8,Marksman,Fighter,Assassin,Marksman
1,2100,CLASSIC,1,1,4,1,2,0,0,1,1,0,1,1,63,42,81,73,37,24,89700,33893,24,37,65504,55641,4,2,720645,594824,12,0,266,208,62648,50266,122099,121933,585,578,212,234,0,-0.766666667,0,0,0,-695.9666667,0,0,0,-5.033333333,0,0,,Graves,Chogath,,0,3,5,0,,Marksman,Tank,,Ornn,Fiddlesticks,Viktor,Caitlyn,5,9,9,6,Tank,Mage,Mage,Marksman
0,1233,CLASSIC,0,0,1,2,1,1,0,1,1,0,0,0,13,33,51,58,12,18,20465,35016,18,12,31582,39157,0,2,267760,353486,0,26,51,51,21819,18663,30963,46471,385,455,63,89,-0.9,0,-1.75,0,149.65,0,251.75,0,-53,0,-76.25,0,Urgot,Kaisa,TwistedFate,Yuumi,8,6,9,2,Fighter,Marksman,Mage,Support,Kennen,JarvanIV,Viktor,Lux,4,5,9,5,Mage,Tank,Mage,Mage
1,1767,CLASSIC,0,0,3,0,1,0,0,1,1,1,1,0,66,18,72,64,40,16,50741,12008,16,40,58698,48770,3,3,543101,481157,22,4,113,88,33538,20100,87373,70392,548,539,149,118,-0.05,0.25,1,-0.85,-114.5,-137,35.45,-41.5,-136.4,63.5,89.85,32.4,Urgot,Nidalee,TwistedFate,Thresh,8,8,9,7,Fighter,Assassin,Mage,Support,MonkeyKing,Lillia,Zoe,Sivir,3,8,5,4,Fighter,Fighter,Mage,Marksman
1,1484,CLASSIC,0,0,3,1,2,0,0,1,1,1,1,1,31,25,65,61,24,17,54651,26397,17,24,47810,39100,2,1,497097,393607,15,12,131,64,28358,23120,59712,54582,564,413,101,109,-0.15,0.25,3.45,3.9,188.45,-252.2,-4.9,380.85,58.6,-158.2,121.75,-39.7,Chogath,Graves,Sett,Xayah,5,3,2,5,Tank,Marksman,Fighter,Marksman,Yone,RekSai,Talon,Tristana,8,3,7,4,Assassin,Fighter,Assassin,Marksman
1,2833,CLASSIC,2,0,4,3,0,2,1,0,1,1,0,1,66,48,90,89,48,51,75104,111894,51,48,85034,83107,3,2,1010072,1126951,29,60,185,160,58768,58150,177893,175344,756,841,245,259,-0.775,0.258333333,0.166666667,-1.158333333,430.8583333,-338.85,-6.25,-106.3583333,-28.125,-33.25833333,108.0583333,0.583333333,Volibear,Kayn,Ahri,Jhin,3,8,5,6,Fighter,Fighter,Mage,Marksman,Urgot,Hecarim,Orianna,Brand,8,6,7,4,Fighter,Fighter,Mage,Mage
0,1870,CLASSIC,0,1,0,4,2,0,0,1,0,0,1,1,20,65,66,78,18,35,34179,68766,35,18,49947,61217,0,6,552202,694874,18,34,99,163,31257,35144,67671,92797,581,579,127,143,2.733333333,-0.066666667,-1.733333333,-0.2,225.8666667,302.3666667,22.93333333,305.0333333,85.43333333,-219.6,-150.4666667,-262.6666667,MonkeyKing,Kayn,Neeko,Tristana,3,8,5,4,Fighter,Fighter,Mage,Marksman,Chogath,Graves,Yone,Seraphine,5,3,8,0,Tank,Marksman,Assassin,Mage
